Name,Value
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Pebbles-Shells,W---GMS-PH
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Solid Rock,W---GMSR--
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Coarse Sand,W---GMSSC-
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Fine Sand,W---GMSSF-
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Sand and Shells,W---GMS-SH
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Medium Sand,W---GMSSM-
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Very Fine Sand,W---GMSSVF
Geophysics/Acoustics : MIW : MIW Bottom Sediments - Very Coarse Sand,W---GMSSVS
Hydrography : Aids to Navigation : Perches/Stakes - Area,W---HABP--
Hydrography : Coastal Hydrography : Beach,W---HCB---
Hydrography : Coastal Hydrography : Island,W---HCI---
Hydrography : Coastal Hydrography : Water,W---HCW---
Hydrography : Depth : Depth Area,W---HDDA--
Hydrography : Dangers/Hazards : Underwater Danger/Hazard,W---HHD---
Hydrography : Dangers/Hazards : Discolored Water,W---HHDD--
Hydrography : Dangers/Hazards : Foul Ground - Area,W---HHDF--
Hydrography : Ports and Harbors : Drydock,W---HPMD--
Limits : Maritime Area,W---L-MA--
Limits : Operator-Defined,W---L-O---
Limits : Swept Area,W---L-SA--
Limits : Training Area,W---L-TA--
Man-Made Structures : Submerged Crib,W---MCC---
Man-Made Structures : Oil/Gas Rig Field,W---MOA---
Oceanography : Bioluminescence : Visual Detection Ratio (VDR) Level 1-2,W---OBVA--
Oceanography : Bioluminescence : VDR Level 2-3,W---OBVB--
Oceanography : Bioluminescence : VDR Level 3-4,W---OBVC--
Oceanography : Bioluminescence : VDR Level 4-5,W---OBVD--
Oceanography : Bioluminescence : VDR Level 5-6,W---OBVE--
Oceanography : Bioluminescence : VDR Level 6-7,W---OBVF--
Oceanography : Bioluminescence : VDR Level 7-8,W---OBVG--
Oceanography : Bioluminescence : VDR Level 8-9,W---OBVH--
Oceanography : Bioluminescence : VDR Level 9-10,W---OBVI--
Hydrography : Ports and Harbors : Fish Traps - Area,W-S-HPFF--
Weather Symbols : Tropical Storm Systems : Tropical Storm Wind Areas and Date/Time Labels,W---WSTSWA
