filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Air\01110116.emf,64,Military (Air) : Fixed-Wing : Airborne Early Warning (AEW),Air : Main Icon,Air;Military;Fixed-Wing;Airborne Early Warning (AEW);MAIN;Point;Military (Air) : Fixed-Wing : Airborne Early Warning (AEW);01110116,01110116,Point,
{Symbols_Root}\Appendices\Air\01110117.emf,64,Military (Air) : Fixed-Wing : Antisurface Warfare,Air : Main Icon,Air;Military;Fixed-Wing;Antisurface Warfare;MAIN;Point;Military (Air) : Fixed-Wing : Antisurface Warfare;01110117,01110117,Point,
{Symbols_Root}\Appendices\Air\01110118.emf,64,Military (Air) : Fixed-Wing : Antisubmarine Warfare,Air : Main Icon,Air;Military;Fixed-Wing;Antisubmarine Warfare;MAIN;Point;Military (Air) : Fixed-Wing : Antisubmarine Warfare;01110118,01110118,Point,
{Symbols_Root}\Appendices\Air\01110119.emf,64,Military (Air) : Fixed-Wing : Communications,Air : Main Icon,Air;Military;Fixed-Wing;Communications;MAIN;Point;Military (Air) : Fixed-Wing : Communications;01110119,01110119,Point,
{Symbols_Root}\Appendices\Air\01110120.emf,64,Military (Air) : Fixed-Wing : Combat Search and Rescue (CSAR),Air : Main Icon,Air;Military;Fixed-Wing;Combat Search and Rescue (CSAR);MAIN;Point;Military (Air) : Fixed-Wing : Combat Search and Rescue (CSAR);01110120,01110120,Point,
{Symbols_Root}\Appendices\Air\01110121.emf,64,Military (Air) : Fixed-Wing : Electronic Support (ES),Air : Main Icon,Air;Military;Fixed-Wing;Electronic Support (ES);MAIN;Point;Military (Air) : Fixed-Wing : Electronic Support (ES);01110121,01110121,Point,
{Symbols_Root}\Appendices\Air\01110122.emf,64,Military (Air) : Fixed-Wing : Government,Air : Main Icon,Air;Military;Fixed-Wing;Government;MAIN;Point;Military (Air) : Fixed-Wing : Government;01110122,01110122,Point,
{Symbols_Root}\Appendices\Air\01110123.emf,64,Military (Air) : Fixed-Wing : Mine Countermeasures (MCM),Air : Main Icon,Air;Military;Fixed-Wing;Mine Countermeasures (MCM);MAIN;Point;Military (Air) : Fixed-Wing : Mine Countermeasures (MCM);01110123,01110123,Point,
{Symbols_Root}\Appendices\Air\01110124.emf,64,Military (Air) : Fixed-Wing : Personnel Recovery,Air : Main Icon,Air;Military;Fixed-Wing;Personnel Recovery;MAIN;Point;Military (Air) : Fixed-Wing : Personnel Recovery;01110124,01110124,Point,
{Symbols_Root}\Appendices\Air\01110125.emf,64,Military (Air) : Fixed-Wing : Search and Rescue,Air : Main Icon,Air;Military;Fixed-Wing;Search and Rescue;MAIN;Point;Military (Air) : Fixed-Wing : Search and Rescue;01110125,01110125,Point,
{Symbols_Root}\Appendices\Air\01110126.emf,64,Military (Air) : Fixed-Wing : Special Operations Forces,Air : Main Icon,Air;Military;Fixed-Wing;Special Operations Forces;MAIN;Point;Military (Air) : Fixed-Wing : Special Operations Forces;01110126,01110126,Point,
{Symbols_Root}\Appendices\Air\01110127.emf,64,Military (Air) : Fixed-Wing : Ultra Light,Air : Main Icon,Air;Military;Fixed-Wing;Ultra Light;MAIN;Point;Military (Air) : Fixed-Wing : Ultra Light;01110127,01110127,Point,
{Symbols_Root}\Appendices\Air\01110128.emf,64,Military (Air) : Fixed-Wing : Photographic Reconnaissance,Air : Main Icon,Air;Military;Fixed-Wing;Photographic Reconnaissance;MAIN;Point;Military (Air) : Fixed-Wing : Photographic Reconnaissance;01110128,01110128,Point,
{Symbols_Root}\Appendices\Air\01110129.emf,64,Military (Air) : Fixed-Wing : Very Important Person (VIP),Air : Main Icon,Air;Military;Fixed-Wing;Very Important Person (VIP);MAIN;Point;Military (Air) : Fixed-Wing : Very Important Person (VIP);01110129,01110129,Point,
{Symbols_Root}\Appendices\Air\01110130.emf,64,Military (Air) : Fixed-Wing : Suppression of Enemy Air Defense,Air : Main Icon,Air;Military;Fixed-Wing;Suppression of Enemy Air Defense;MAIN;Point;Military (Air) : Fixed-Wing : Suppression of Enemy Air Defense;01110130,01110130,Point,
{Symbols_Root}\Appendices\Air\01110131.emf,64,Military (Air) : Fixed-Wing : Passenger,Air : Main Icon,Air;Military;Fixed-Wing;Passenger;MAIN;Point;Military (Air) : Fixed-Wing : Passenger;01110131,01110131,Point,
{Symbols_Root}\Appendices\Air\01110132.emf,64,Military (Air) : Fixed-Wing : Escort,Air : Main Icon,Air;Military;Fixed-Wing;Escort;MAIN;Point;Military (Air) : Fixed-Wing : Escort;01110132,01110132,Point,
{Symbols_Root}\Appendices\Air\01110133.emf,64,Military (Air) : Fixed-Wing : Electronic Attack (EA),Air : Main Icon,Air;Military;Fixed-Wing;Electronic Attack (EA);MAIN;Point;Military (Air) : Fixed-Wing : Electronic Attack (EA);01110133,01110133,Point,
{Symbols_Root}\Appendices\Air\01110200.emf,64,Military (Air) : Rotary-Wing,Air : Main Icon,Air;Military;Rotary-Wing;MAIN;Point;Military (Air) : Rotary-Wing;01110200,01110200,Point,
{Symbols_Root}\Appendices\Air\01110300.emf,64,Military (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV),Air : Main Icon,Air;Military;Unmanned Aircraft (UA)/Unmanned Aerial Vehicle (UAV)/Unmanned Aircraft System (UAS)/Remote Piloted Vehicle (RPV);MAIN;Point;Military (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV);01110300,01110300,Point,
{Symbols_Root}\Appendices\Air\01110400.emf,64,Military (Air) : Vertical-Takeoff UAV (VT-UAV),Air : Main Icon,Air;Military;Vertical-Takeoff UAV (VT-UAV);MAIN;Point;Military (Air) : Vertical-Takeoff UAV (VT-UAV);01110400,01110400,Point,
{Symbols_Root}\Appendices\Air\01110500.emf,64,Military (Air) : Lighter Than Air,Air : Main Icon,Air;Military;Lighter Than Air;MAIN;Point;Military (Air) : Lighter Than Air;01110500,01110500,Point,
{Symbols_Root}\Appendices\Air\01110600.emf,64,Military (Air) : Airship,Air : Main Icon,Air;Military;Airship;MAIN;Point;Military (Air) : Airship;01110600,01110600,Point,
{Symbols_Root}\Appendices\Air\01110700.emf,64,Military (Air) : Tethered Lighter Than Air,Air : Main Icon,Air;Military;Tethered Lighter Than Air;MAIN;Point;Military (Air) : Tethered Lighter Than Air;01110700,01110700,Point,
{Symbols_Root}\Appendices\Air\01120000.emf,64,Civilian (Air),Air : Main Icon,Air;Civilian;MAIN;Point;Civilian (Air);01120000,01120000,Point,
{Symbols_Root}\Appendices\Air\01120100.emf,64,Civilian (Air) : Fixed Wing,Air : Main Icon,Air;Civilian;Fixed Wing;MAIN;Point;Civilian (Air) : Fixed Wing;01120100,01120100,Point,
{Symbols_Root}\Appendices\Air\01120200.emf,64,Civilian (Air) : Rotary Wing,Air : Main Icon,Air;Civilian;Rotary Wing;MAIN;Point;Civilian (Air) : Rotary Wing;01120200,01120200,Point,
{Symbols_Root}\Appendices\Air\01120300.emf,64,Civilian (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV),Air : Main Icon,Air;Civilian;Unmanned Aircraft (UA) / Unmanned Aerial Vehicle (UAV) / Unmanned Aircraft System (UAS) / Remote Piloted Vehicle (RPV);MAIN;Point;Civilian (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV);01120300,01120300,Point,
{Symbols_Root}\Appendices\Air\01120400.emf,64,Civilian (Air) : Lighter Than Air,Air : Main Icon,Air;Civilian;Lighter Than Air;MAIN;Point;Civilian (Air) : Lighter Than Air;01120400,01120400,Point,
{Symbols_Root}\Appendices\Air\01120500.emf,64,Civilian (Air) : Airship,Air : Main Icon,Air;Civilian;Airship;MAIN;Point;Civilian (Air) : Airship;01120500,01120500,Point,
{Symbols_Root}\Appendices\Air\01120600.emf,64,Civilian (Air) : Tethered Lighter than Air,Air : Main Icon,Air;Civilian;Tethered Lighter than Air;MAIN;Point;Civilian (Air) : Tethered Lighter than Air;01120600,01120600,Point,
{Symbols_Root}\Appendices\Air\01130000.emf,64,Weapon (Air),Air : Main Icon,Air;Weapon;MAIN;Point;Weapon (Air);01130000,01130000,Point,
{Symbols_Root}\Appendices\Air\01130100.emf,64,Weapon (Air) : Bomb,Air : Main Icon,Air;Weapon;Bomb;MAIN;Point;Weapon (Air) : Bomb;01130100,01130100,Point,
{Symbols_Root}\Appendices\Air\01130200.emf,64,Weapon (Air) : Decoy,Air : Main Icon,Air;Weapon;Decoy;MAIN;Point;Weapon (Air) : Decoy;01130200,01130200,Point,
{Symbols_Root}\Appendices\Air\01140000.emf,64,Manual Track (Air),Air : Main Icon,Air;Manual Track;FULL_OCTAGON;Point;Manual Track (Air);01140000,01140000,Point,
{Symbols_Root}\Appendices\Air\02110000.emf,64,Missile (Air Missile),Air Missile : Main Icon,Air Missile;Missile;MAIN;Point;Missile (Air Missile);02110000,02110000,Point,
{Symbols_Root}\Appendices\Space\05110000.emf,64,Military (Space),Space : Main Icon,Space;Military;MAIN;Point;Military (Space);05110000,05110000,Point,
{Symbols_Root}\Appendices\Space\05110100.emf,64,Military (Space) : Space Vehicle,Space : Main Icon,Space;Military;Space Vehicle;MAIN;Point;Military (Space) : Space Vehicle;05110100,05110100,Point,
{Symbols_Root}\Appendices\Space\05110200.emf,64,Military (Space) : Re-Entry Vehicle,Space : Main Icon,Space;Military;Re-Entry Vehicle;MAIN;Point;Military (Space) : Re-Entry Vehicle;05110200,05110200,Point,
{Symbols_Root}\Appendices\Space\05110300.emf,64,Military (Space) : Planet Lander,Space : Main Icon,Space;Military;Planet Lander;MAIN;Point;Military (Space) : Planet Lander;05110300,05110300,Point,
{Symbols_Root}\Appendices\Space\05110400.emf,64,Military (Space) : Orbiter Shuttle,Space : Main Icon,Space;Military;Orbiter Shuttle;MAIN;Point;Military (Space) : Orbiter Shuttle;05110400,05110400,Point,
{Symbols_Root}\Appendices\Space\05110500.emf,64,Military (Space) : Capsule,Space : Main Icon,Space;Military;Capsule;MAIN;Point;Military (Space) : Capsule;05110500,05110500,Point,
{Symbols_Root}\Appendices\Space\05110600.emf,64,Military (Space) : Satellite- General,Space : Main Icon,Space;Military;Satellite- General;MAIN;Point;Military (Space) : Satellite- General;05110600,05110600,Point,
{Symbols_Root}\Appendices\Space\05110700.emf,64,Military (Space) : Satellite,Space : Main Icon,Space;Military;Satellite;MAIN;Point;Military (Space) : Satellite;05110700,05110700,Point,
{Symbols_Root}\Appendices\Space\05110800.emf,64,Military (Space) : Antisatellite Weapon,Space : Main Icon,Space;Military;Antisatellite Weapon;MAIN;Point;Military (Space) : Antisatellite Weapon;05110800,05110800,Point,
{Symbols_Root}\Appendices\Space\05110900.emf,64,Military (Space) : Astronomical Satellite,Space : Main Icon,Space;Military;Astronomical Satellite;MAIN;Point;Military (Space) : Astronomical Satellite;05110900,05110900,Point,
{Symbols_Root}\Appendices\Space\05111000.emf,64,Military (Space) : Biosatellite,Space : Main Icon,Space;Military;Biosatellite;MAIN;Point;Military (Space) : Biosatellite;05111000,05111000,Point,
{Symbols_Root}\Appendices\Space\05111100.emf,64,Military (Space) : Communications Satellite,Space : Main Icon,Space;Military;Communications Satellite;MAIN;Point;Military (Space) : Communications Satellite;05111100,05111100,Point,
{Symbols_Root}\Appendices\Space\05111200.emf,64,Military (Space) : Earth Observation Satellite,Space : Main Icon,Space;Military;Earth Observation Satellite;MAIN;Point;Military (Space) : Earth Observation Satellite;05111200,05111200,Point,
{Symbols_Root}\Appendices\Space\05111300.emf,64,Military (Space) : Miniaturized Satellite,Space : Main Icon,Space;Military;Miniaturized Satellite;MAIN;Point;Military (Space) : Miniaturized Satellite;05111300,05111300,Point,
{Symbols_Root}\Appendices\Space\05111400.emf,64,Military (Space) : Navigational Satellite,Space : Main Icon,Space;Military;Navigational Satellite;MAIN;Point;Military (Space) : Navigational Satellite;05111400,05111400,Point,
{Symbols_Root}\Appendices\Space\05111500.emf,64,Military (Space) : Reconnaissance Satellite,Space : Main Icon,Space;Military;Reconnaissance Satellite;MAIN;Point;Military (Space) : Reconnaissance Satellite;05111500,05111500,Point,
{Symbols_Root}\Appendices\Space\05111600.emf,64,Military (Space) : Space Station,Space : Main Icon,Space;Military;Space Station;MAIN;Point;Military (Space) : Space Station;05111600,05111600,Point,
{Symbols_Root}\Appendices\Space\05111700.emf,64,Military (Space) : Tethered Satellite,Space : Main Icon,Space;Military;Tethered Satellite;MAIN;Point;Military (Space) : Tethered Satellite;05111700,05111700,Point,
{Symbols_Root}\Appendices\Space\05111800.emf,64,Military (Space) : Weather Satellite,Space : Main Icon,Space;Military;Weather Satellite;MAIN;Point;Military (Space) : Weather Satellite;05111800,05111800,Point,
{Symbols_Root}\Appendices\Space\05111900.emf,64,Military (Space) : Space Launched Vehicle (SLV),Space : Main Icon,Space;Military;Space Launched Vehicle (SLV);MAIN;Point;Military (Space) : Space Launched Vehicle (SLV);05111900,05111900,Point,
{Symbols_Root}\Appendices\Space\05120000.emf,64,Civilian (Space),Space : Main Icon,Space;Civilian;MAIN;Point;Civilian (Space);05120000,05120000,Point,
{Symbols_Root}\Appendices\Space\05120100.emf,64,Civilian (Space) : Orbiter Shuttle,Space : Main Icon,Space;Civilian;Orbiter Shuttle;MAIN;Point;Civilian (Space) : Orbiter Shuttle;05120100,05120100,Point,
{Symbols_Root}\Appendices\Space\05120200.emf,64,Civilian (Space) : Capsule,Space : Main Icon,Space;Civilian;Capsule;MAIN;Point;Civilian (Space) : Capsule;05120200,05120200,Point,
{Symbols_Root}\Appendices\Space\05120300.emf,64,Civilian (Space) : Satellite,Space : Main Icon,Space;Civilian;Satellite;MAIN;Point;Civilian (Space) : Satellite;05120300,05120300,Point,
{Symbols_Root}\Appendices\Space\05120400.emf,64,Civilian (Space) : Astronomical Satellite,Space : Main Icon,Space;Civilian;Astronomical Satellite;MAIN;Point;Civilian (Space) : Astronomical Satellite;05120400,05120400,Point,
{Symbols_Root}\Appendices\Space\05120500.emf,64,Civilian (Space) : Biosatellite,Space : Main Icon,Space;Civilian;Biosatellite;MAIN;Point;Civilian (Space) : Biosatellite;05120500,05120500,Point,
{Symbols_Root}\Appendices\Space\05120600.emf,64,Civilian (Space) : Communications Satellite,Space : Main Icon,Space;Civilian;Communications Satellite;MAIN;Point;Civilian (Space) : Communications Satellite;05120600,05120600,Point,
{Symbols_Root}\Appendices\Space\05120700.emf,64,Civilian (Space) : Earth Observation Satellite,Space : Main Icon,Space;Civilian;Earth Observation Satellite;MAIN;Point;Civilian (Space) : Earth Observation Satellite;05120700,05120700,Point,
{Symbols_Root}\Appendices\Space\05120800.emf,64,Civilian (Space) : Miniaturized Satellite,Space : Main Icon,Space;Civilian;Miniaturized Satellite;MAIN;Point;Civilian (Space) : Miniaturized Satellite;05120800,05120800,Point,
{Symbols_Root}\Appendices\Space\05120900.emf,64,Civilian (Space) : Navigational Satellite,Space : Main Icon,Space;Civilian;Navigational Satellite;MAIN;Point;Civilian (Space) : Navigational Satellite;05120900,05120900,Point,
{Symbols_Root}\Appendices\Space\05121000.emf,64,Civilian (Space) : Space Station,Space : Main Icon,Space;Civilian;Space Station;MAIN;Point;Civilian (Space) : Space Station;05121000,05121000,Point,
{Symbols_Root}\Appendices\Space\05121100.emf,64,Civilian (Space) : Tethered Satellite,Space : Main Icon,Space;Civilian;Tethered Satellite;MAIN;Point;Civilian (Space) : Tethered Satellite;05121100,05121100,Point,
{Symbols_Root}\Appendices\Space\05121200.emf,64,Civilian (Space) : Weather Satellite,Space : Main Icon,Space;Civilian;Weather Satellite;MAIN;Point;Civilian (Space) : Weather Satellite;05121200,05121200,Point,
{Symbols_Root}\Appendices\Space\05130000.emf,64,Manual Track (Space),Space : Main Icon,Space;Manual Track;FULL_OCTAGON;Point;Manual Track (Space);05130000,05130000,Point,
{Symbols_Root}\Appendices\Space\06110000.emf,64,Missile (Space Missile),Space Missile : Main Icon,Space Missile;Missile;MAIN;Point;Missile (Space Missile);06110000,06110000,Point,
{Symbols_Root}\Appendices\Land\10110000.emf,64,Command and Control,Land Units : Main Icon,Land Units;Command and Control;MAIN;Point;Command and Control;10110000,10110000,Point,
{Symbols_Root}\Appendices\Land\10110100.emf,64,Command and Control : Broadcast Transmitter Antennae,Land Units : Main Icon,Land Units;Command and Control;Broadcast Transmitter Antennae;FULL_OCTAGON;Point;Command and Control : Broadcast Transmitter Antennae;10110100,10110100,Point,
{Symbols_Root}\Appendices\Land\10110200.emf,64,Command and Control : Civil Affairs,Land Units : Main Icon,Land Units;Command and Control;Civil Affairs;MAIN;Point;Command and Control : Civil Affairs;10110200,10110200,Point,
{Symbols_Root}\Appendices\Land\10110300.emf,64,Command and Control : Civil-Military Cooperation,Land Units : Main Icon,Land Units;Command and Control;Civil-Military Cooperation;MAIN;Point;Command and Control : Civil-Military Cooperation;10110300,10110300,Point,
{Symbols_Root}\Appendices\Land\10110400.emf,64,Command and Control : Information Operations,Land Units : Main Icon,Land Units;Command and Control;Information Operations;MAIN;Point;Command and Control : Information Operations;10110400,10110400,Point,
{Symbols_Root}\Appendices\Land\10110500.emf,64,Command and Control : Liaison,Land Units : Main Icon,Land Units;Command and Control;Liaison;MAIN;Point;Command and Control : Liaison;10110500,10110500,Point,
{Symbols_Root}\Appendices\Land\10110600.emf,64,Command and Control : Military Information Support (MISO),Land Units : Main Icon,Land Units;Command and Control;Military Information Support Operations (MISO);MAIN;Point;Command and Control : Military Information Support (MISO);10110600,10110600,Point,
{Symbols_Root}\Appendices\Land\10110601.emf,64,Command and Control : Military Information Support (MISO) : Broadcast Transmitter Antennae,Land Units : Main Icon,Land Units;Command and Control;Military Information Support Operations (MISO);Broadcast Transmitter Antennae;FULL_OCTAGON;Point;Command and Control : Military Information Support (MISO) : Broadcast Transmitter Antennae;10110601,10110601,Point,
{Symbols_Root}\Appendices\Land\10110700.emf,64,Command and Control : Radio,Land Units : Main Icon,Land Units;Command and Control;Radio;MAIN;Point;Command and Control : Radio;10110700,10110700,Point,
{Symbols_Root}\Appendices\Land\10110800.emf,64,Command and Control : Radio Relay,Land Units : Main Icon,Land Units;Command and Control;Radio Relay;MAIN;Point;Command and Control : Radio Relay;10110800,10110800,Point,
{Symbols_Root}\Appendices\Land\10110900.emf,64,Command and Control : Radio Teletype Center,Land Units : Main Icon,Land Units;Command and Control;Radio Teletype Center;MAIN;Point;Command and Control : Radio Teletype Center;10110900,10110900,Point,
{Symbols_Root}\Appendices\Land\10111000_0.emf,64,Command and Control : Signal : Unknown,Land Units : Main Icon,Land Units;Command and Control;Signal;Unknown;FULL_FRAME;Point;Command and Control : Signal : Unknown;10111000_0,10111000_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111000_1.emf,64,Command and Control : Signal : Friend,Land Units : Main Icon,Land Units;Command and Control;Signal;Friend;FULL_FRAME;Point;Command and Control : Signal : Friend;10111000_1,10111000_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111000_2.emf,64,Command and Control : Signal : Neutral,Land Units : Main Icon,Land Units;Command and Control;Signal;Neutral;FULL_FRAME;Point;Command and Control : Signal : Neutral;10111000_2,10111000_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111000_3.emf,64,Command and Control : Signal : Hostile,Land Units : Main Icon,Land Units;Command and Control;Signal;Hostile;FULL_FRAME;Point;Command and Control : Signal : Hostile;10111000_3,10111000_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111001_0.emf,64,Command and Control : Signal : Radio : Unknown,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio;Unknown;FULL_FRAME;Point;Command and Control : Signal : Radio : Unknown;10111001_0,10111001_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111001_1.emf,64,Command and Control : Signal : Radio : Friend,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio;Friend;FULL_FRAME;Point;Command and Control : Signal : Radio : Friend;10111001_1,10111001_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111001_2.emf,64,Command and Control : Signal : Radio : Neutral,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio;Neutral;FULL_FRAME;Point;Command and Control : Signal : Radio : Neutral;10111001_2,10111001_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111001_3.emf,64,Command and Control : Signal : Radio : Hostile,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio;Hostile;FULL_FRAME;Point;Command and Control : Signal : Radio : Hostile;10111001_3,10111001_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111002_0.emf,64,Command and Control : Signal : Radio Relay : Unknown,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio Relay;Unknown;FULL_FRAME;Point;Command and Control : Signal : Radio Relay : Unknown;10111002_0,10111002_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111002_1.emf,64,Command and Control : Signal : Radio Relay : Friend,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio Relay;Friend;FULL_FRAME;Point;Command and Control : Signal : Radio Relay : Friend;10111002_1,10111002_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111002_2.emf,64,Command and Control : Signal : Radio Relay : Neutral,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio Relay;Neutral;FULL_FRAME;Point;Command and Control : Signal : Radio Relay : Neutral;10111002_2,10111002_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111002_3.emf,64,Command and Control : Signal : Radio Relay : Hostile,Land Units : Main Icon,Land Units;Command and Control;Signal;Radio Relay;Hostile;FULL_FRAME;Point;Command and Control : Signal : Radio Relay : Hostile;10111002_3,10111002_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111003_0.emf,64,Command and Control : Signal : Teletype : Unknown,Land Units : Main Icon,Land Units;Command and Control;Signal;Teletype;Unknown;FULL_FRAME;Point;Command and Control : Signal : Teletype : Unknown;10111003_0,10111003_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111003_1.emf,64,Command and Control : Signal : Teletype : Friend,Land Units : Main Icon,Land Units;Command and Control;Signal;Teletype;Friend;FULL_FRAME;Point;Command and Control : Signal : Teletype : Friend;10111003_1,10111003_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111003_2.emf,64,Command and Control : Signal : Teletype : Neutral,Land Units : Main Icon,Land Units;Command and Control;Signal;Teletype;Neutral;FULL_FRAME;Point;Command and Control : Signal : Teletype : Neutral;10111003_2,10111003_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111003_3.emf,64,Command and Control : Signal : Teletype : Hostile,Land Units : Main Icon,Land Units;Command and Control;Signal;Teletype;Hostile;FULL_FRAME;Point;Command and Control : Signal : Teletype : Hostile;10111003_3,10111003_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111004_0.emf,64,Command and Control : Signal : Tactical Satellite : Unknown,Land Units : Main Icon,Land Units;Command and Control;Signal;Tactical Satellite;Unknown;FULL_FRAME;Point;Command and Control : Signal : Tactical Satellite : Unknown;10111004_0,10111004_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111004_1.emf,64,Command and Control : Signal : Tactical Satellite : Friend,Land Units : Main Icon,Land Units;Command and Control;Signal;Tactical Satellite;Friend;FULL_FRAME;Point;Command and Control : Signal : Tactical Satellite : Friend;10111004_1,10111004_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Land\10111004_2.emf,64,Command and Control : Signal : Tactical Satellite : Neutral,Land Units : Main Icon,Land Units;Command and Control;Signal;Tactical Satellite;Neutral;FULL_FRAME;Point;Command and Control : Signal : Tactical Satellite : Neutral;10111004_2,10111004_2,Point,icon touches frame;
