filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Air\01110110.emf,64,Military (Air) : Fixed-Wing : Patrol,Air : Main Icon,Air;Military;Fixed-Wing;Patrol;S*APMFP---*****;MAIN;Point;Military (Air) : Fixed-Wing : Patrol;01110110,01110110,Point,
{Symbols_Root}\Appendices\Air\01110111.emf,64,Military (Air) : Fixed-Wing : Reconnaissance,Air : Main Icon,Air;Military;Fixed-Wing;Reconnaissance;S*APMFR---*****;MAIN;Point;Military (Air) : Fixed-Wing : Reconnaissance;01110111,01110111,Point,
{Symbols_Root}\Appendices\Air\01110112.emf,64,Military (Air) : Fixed-Wing : Trainer,Air : Main Icon,Air;Military;Fixed-Wing;Trainer;S*APMFT---*****;MAIN;Point;Military (Air) : Fixed-Wing : Trainer;01110112,01110112,Point,
{Symbols_Root}\Appendices\Air\01110113.emf,64,Military (Air) : Fixed-Wing : Utility,Air : Main Icon,Air;Military;Fixed-Wing;Utility;S*APMFU---*****;MAIN;Point;Military (Air) : Fixed-Wing : Utility;01110113,01110113,Point,
{Symbols_Root}\Appendices\Air\01110114.emf,64,Military (Air) : Fixed-Wing : VSTOL,Air : Main Icon,Air;Military;Fixed-Wing;VSTOL;S*APMFL---*****;MAIN;Point;Military (Air) : Fixed-Wing : VSTOL;01110114,01110114,Point,
{Symbols_Root}\Appendices\Air\01110115.emf,64,Military (Air) : Fixed-Wing : Airborne Command Post (ACP),Air : Main Icon,Air;Military;Fixed-Wing;Airborne Command Post (ACP);S*APMFD---*****;MAIN;Point;Military (Air) : Fixed-Wing : Airborne Command Post (ACP);01110115,01110115,Point,
{Symbols_Root}\Appendices\Air\01110116.emf,64,Military (Air) : Fixed-Wing : Airborne Early Warning (AEW),Air : Main Icon,Air;Military;Fixed-Wing;Airborne Early Warning (AEW);S*APMFRW--*****;MAIN;Point;Military (Air) : Fixed-Wing : Airborne Early Warning (AEW);01110116,01110116,Point,
{Symbols_Root}\Appendices\Air\01110117.emf,64,Military (Air) : Fixed-Wing : Antisurface Warfare,Air : Main Icon,Air;Military;Fixed-Wing;Antisurface Warfare;S*APMFPN--*****;MAIN;Point;Military (Air) : Fixed-Wing : Antisurface Warfare;01110117,01110117,Point,
{Symbols_Root}\Appendices\Air\01110118.emf,64,Military (Air) : Fixed-Wing : Antisubmarine Warfare,Air : Main Icon,Air;Military;Fixed-Wing;Antisubmarine Warfare;S*APMFS---*****;MAIN;Point;Military (Air) : Fixed-Wing : Antisubmarine Warfare;01110118,01110118,Point,
{Symbols_Root}\Appendices\Air\01110119.emf,64,Military (Air) : Fixed-Wing : Communications,Air : Main Icon,Air;Military;Fixed-Wing;Communications;S*APMFY---*****;MAIN;Point;Military (Air) : Fixed-Wing : Communications;01110119,01110119,Point,
{Symbols_Root}\Appendices\Air\01110120.emf,64,Military (Air) : Fixed-Wing : Combat Search and Rescue (CSAR),Air : Main Icon,Air;Military;Fixed-Wing;Combat Search and Rescue (CSAR);S*APMFH---*****;MAIN;Point;Military (Air) : Fixed-Wing : Combat Search and Rescue (CSAR);01110120,01110120,Point,
{Symbols_Root}\Appendices\Air\01110121.emf,64,Military (Air) : Fixed-Wing : Electronic Support (ES),Air : Main Icon,Air;Military;Fixed-Wing;Electronic Support (ES);S*APMFRZ--*****;MAIN;Point;Military (Air) : Fixed-Wing : Electronic Support (ES);01110121,01110121,Point,
{Symbols_Root}\Appendices\Air\01110122.emf,64,Military (Air) : Fixed-Wing : Government,Air : Main Icon,Air;Military;Fixed-Wing;Government;NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Government;01110122,01110122,Point,
{Symbols_Root}\Appendices\Air\01110123.emf,64,Military (Air) : Fixed-Wing : Mine Countermeasures (MCM),Air : Main Icon,Air;Military;Fixed-Wing;Mine Countermeasures (MCM);S*APMFPM--*****;MAIN;Point;Military (Air) : Fixed-Wing : Mine Countermeasures (MCM);01110123,01110123,Point,
{Symbols_Root}\Appendices\Air\01110124.emf,64,Military (Air) : Fixed-Wing : Personnel Recovery,Air : Main Icon,Air;Military;Fixed-Wing;Personnel Recovery;NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Personnel Recovery;01110124,01110124,Point,
{Symbols_Root}\Appendices\Air\01110125.emf,64,Military (Air) : Fixed-Wing : Search and Rescue,Air : Main Icon,Air;Military;Fixed-Wing;Search and Rescue;NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Search and Rescue;01110125,01110125,Point,
{Symbols_Root}\Appendices\Air\01110126.emf,64,Military (Air) : Fixed-Wing : Special Operations Forces,Air : Main Icon,Air;Military;Fixed-Wing;Special Operations Forces;S*APMFM---*****;MAIN;Point;Military (Air) : Fixed-Wing : Special Operations Forces;01110126,01110126,Point,
{Symbols_Root}\Appendices\Air\01110127.emf,64,Military (Air) : Fixed-Wing : Ultra Light,Air : Main Icon,Air;Military;Fixed-Wing;Ultra Light;NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Ultra Light;01110127,01110127,Point,
{Symbols_Root}\Appendices\Air\01110128.emf,64,Military (Air) : Fixed-Wing : Photographic Reconnaissance,Air : Main Icon,Air;Military;Fixed-Wing;Photographic Reconnaissance;S*APMFRX--*****;MAIN;Point;Military (Air) : Fixed-Wing : Photographic Reconnaissance;01110128,01110128,Point,
{Symbols_Root}\Appendices\Air\01110129.emf,64,Military (Air) : Fixed-Wing : Very Important Person (VIP),Air : Main Icon,Air;Military;Fixed-Wing;Very Important Person (VIP);S*APMV----*****;MAIN;Point;Military (Air) : Fixed-Wing : Very Important Person (VIP);01110129,01110129,Point,
{Symbols_Root}\Appendices\Air\01110130.emf,64,Military (Air) : Fixed-Wing : Suppression of Enemy Air Defense,Air : Main Icon,Air;Military;Fixed-Wing;Suppression of Enemy Air Defense;NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Suppression of Enemy Air Defense;01110130,01110130,Point,
{Symbols_Root}\Appendices\Air\01110131.emf,64,Military (Air) : Fixed-Wing : Passenger,Air : Main Icon,Air;Military;Fixed-Wing;Passenger;NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Passenger;01110131,01110131,Point,
{Symbols_Root}\Appendices\Air\01110132.emf,64,Military (Air) : Fixed-Wing : Escort,Air : Main Icon,Air;Military;Fixed-Wing;Escort;S*APME----*****;MAIN;Point;Military (Air) : Fixed-Wing : Escort;01110132,01110132,Point,
{Symbols_Root}\Appendices\Air\01110133.emf,64,Military (Air) : Fixed-Wing : Electronic Attack (EA),Air : Main Icon,Air;Military;Fixed-Wing;Electronic Attack (EA);NEW_AT_2525D;MAIN;Point;Military (Air) : Fixed-Wing : Electronic Attack (EA);01110133,01110133,Point,
{Symbols_Root}\Appendices\Air\01110200.emf,64,Military (Air) : Rotary-Wing,Air : Main Icon,Air;Military;Rotary-Wing;S*APMH----*****;MAIN;Point;Military (Air) : Rotary-Wing;01110200,01110200,Point,
{Symbols_Root}\Appendices\Air\01110300.emf,64,Military (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV),Air : Main Icon,Air;Military;Unmanned Aircraft (UA)/Unmanned Aerial Vehicle (UAV)/Unmanned Aircraft System (UAS)/Remote Piloted Vehicle (RPV);S*APMFQ---*****;MAIN;Point;Military (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV);01110300,01110300,Point,
{Symbols_Root}\Appendices\Air\01110400.emf,64,Military (Air) : Vertical-Takeoff UAV (VT-UAV),Air : Main Icon,Air;Military;Vertical-Takeoff UAV (VT-UAV);S*APMHQ---*****;MAIN;Point;Military (Air) : Vertical-Takeoff UAV (VT-UAV);01110400,01110400,Point,
{Symbols_Root}\Appendices\Air\01110500.emf,64,Military (Air) : Lighter Than Air,Air : Main Icon,Air;Military;Lighter Than Air;S*APML----*****;MAIN;Point;Military (Air) : Lighter Than Air;01110500,01110500,Point,
{Symbols_Root}\Appendices\Air\01110600.emf,64,Military (Air) : Airship,Air : Main Icon,Air;Military;Airship;NEW_AT_2525D;MAIN;Point;Military (Air) : Airship;01110600,01110600,Point,
{Symbols_Root}\Appendices\Air\01110700.emf,64,Military (Air) : Tethered Lighter Than Air,Air : Main Icon,Air;Military;Tethered Lighter Than Air;NEW_AT_2525D;MAIN;Point;Military (Air) : Tethered Lighter Than Air;01110700,01110700,Point,
{Symbols_Root}\Appendices\Air\01120000.emf,64,Civilian (Air),Air : Main Icon,Air;Civilian;S*APC-----*****;MAIN;Point;Civilian (Air);01120000,01120000,Point,
{Symbols_Root}\Appendices\Air\01120100.emf,64,Civilian (Air) : Fixed Wing,Air : Main Icon,Air;Civilian;Fixed Wing;S*APCF----*****;MAIN;Point;Civilian (Air) : Fixed Wing;01120100,01120100,Point,
{Symbols_Root}\Appendices\Air\01120200.emf,64,Civilian (Air) : Rotary Wing,Air : Main Icon,Air;Civilian;Rotary Wing;S*APCH----*****;MAIN;Point;Civilian (Air) : Rotary Wing;01120200,01120200,Point,
{Symbols_Root}\Appendices\Air\01120300.emf,64,Civilian (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV),Air : Main Icon,Air;Civilian;Unmanned Aircraft (UA) / Unmanned Aerial Vehicle (UAV) / Unmanned Aircraft System (UAS) / Remote Piloted Vehicle (RPV);NEW_AT_2525D;MAIN;Point;Civilian (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV);01120300,01120300,Point,
{Symbols_Root}\Appendices\Air\01120400.emf,64,Civilian (Air) : Lighter Than Air,Air : Main Icon,Air;Civilian;Lighter Than Air;S*APCL----*****;MAIN;Point;Civilian (Air) : Lighter Than Air;01120400,01120400,Point,
{Symbols_Root}\Appendices\Air\01120500.emf,64,Civilian (Air) : Airship,Air : Main Icon,Air;Civilian;Airship;NEW_AT_2525D;MAIN;Point;Civilian (Air) : Airship;01120500,01120500,Point,
{Symbols_Root}\Appendices\Air\01120600.emf,64,Civilian (Air) : Tethered Lighter than Air,Air : Main Icon,Air;Civilian;Tethered Lighter than Air;NEW_AT_2525D;MAIN;Point;Civilian (Air) : Tethered Lighter than Air;01120600,01120600,Point,
{Symbols_Root}\Appendices\Air\01130000.emf,64,Weapon (Air),Air : Main Icon,Air;Weapon;S*APW-----*****;MAIN;Point;Weapon (Air);01130000,01130000,Point,
{Symbols_Root}\Appendices\Air\01130100.emf,64,Weapon (Air) : Bomb,Air : Main Icon,Air;Weapon;Bomb;S*APWB----*****;MAIN;Point;Weapon (Air) : Bomb;01130100,01130100,Point,
{Symbols_Root}\Appendices\Air\01130200.emf,64,Weapon (Air) : Decoy,Air : Main Icon,Air;Weapon;Decoy;S*APWD----*****;MAIN;Point;Weapon (Air) : Decoy;01130200,01130200,Point,
{Symbols_Root}\Appendices\Air\01140000.emf,64,Manual Track (Air),Air : Main Icon,Air;Manual Track;NEW_AT_2525D;FULL_OCTAGON;Point;Manual Track (Air);01140000,01140000,Point,
{Symbols_Root}\Appendices\Air\02110000.emf,64,Missile (Air Missile),Air Missile : Main Icon,Air Missile;Missile;S*APW-----*****;MAIN;Point;Missile (Air Missile);02110000,02110000,Point,
{Symbols_Root}\Appendices\Air\mod1\01011.emf,64,Military Aircraft Type : Attack/Strike,Air : Modifier 1,Air;Modifier 1;Attack/Strike;MOD1;Point;Military Aircraft Type : Attack/Strike;01011,01011,Point,
{Symbols_Root}\Appendices\Air\mod1\01021.emf,64,Military Aircraft Type : Bomber,Air : Modifier 1,Air;Modifier 1;Bomber;MOD1;Point;Military Aircraft Type : Bomber;01021,01021,Point,
{Symbols_Root}\Appendices\Air\mod1\01031.emf,64,Aircraft Type : Cargo,Air : Modifier 1,Air;Modifier 1;Cargo;MOD1;Point;Aircraft Type : Cargo;01031,01031,Point,
{Symbols_Root}\Appendices\Air\mod1\01041.emf,64,Military Aircraft Type : Fighter,Air : Modifier 1,Air;Modifier 1;Fighter;MOD1;Point;Military Aircraft Type : Fighter;01041,01041,Point,
{Symbols_Root}\Appendices\Air\mod1\01051.emf,64,Military Aircraft Type : Interceptor,Air : Modifier 1,Air;Modifier 1;Interceptor;MOD1;Point;Military Aircraft Type : Interceptor;01051,01051,Point,
{Symbols_Root}\Appendices\Air\mod1\01061.emf,64,Aircraft Type : Tanker,Air : Modifier 1,Air;Modifier 1;Tanker;MOD1;Point;Aircraft Type : Tanker;01061,01061,Point,
{Symbols_Root}\Appendices\Air\mod1\01071.emf,64,Aircraft Type : Utility,Air : Modifier 1,Air;Modifier 1;Utility;MOD1;Point;Aircraft Type : Utility;01071,01071,Point,
{Symbols_Root}\Appendices\Air\mod1\01081.emf,64,Aircraft Type : VSTOL/VTOL,Air : Modifier 1,Air;Modifier 1;VSTOL/VTOL;MOD1;Point;Aircraft Type : VSTOL/VTOL;01081,01081,Point,
{Symbols_Root}\Appendices\Air\mod1\01091.emf,64,Aircraft Type : Passenger,Air : Modifier 1,Air;Modifier 1;Passenger;MOD1;Point;Aircraft Type : Passenger;01091,01091,Point,
{Symbols_Root}\Appendices\Air\mod1\01101.emf,64,Aircraft Type : Ultra Light,Air : Modifier 1,Air;Modifier 1;Ultra Light;MOD1;Point;Aircraft Type : Ultra Light;01101,01101,Point,
{Symbols_Root}\Appendices\Air\mod1\01111.emf,64,Military Aircraft Type : Airborne Command Post (ACP),Air : Modifier 1,Air;Modifier 1;Airborne Command Post (ACP);MOD1;Point;Military Aircraft Type : Airborne Command Post (ACP);01111,01111,Point,
{Symbols_Root}\Appendices\Air\mod1\01121.emf,64,Military Aircraft Type : Airborne Early Warning (AEW),Air : Modifier 1,Air;Modifier 1;Airborne Early Warning (AEW);MOD1;Point;Military Aircraft Type : Airborne Early Warning (AEW);01121,01121,Point,
{Symbols_Root}\Appendices\Air\mod1\01131.emf,64,Aircraft Type : Government,Air : Modifier 1,Air;Modifier 1;Government;MOD1;Point;Aircraft Type : Government;01131,01131,Point,
{Symbols_Root}\Appendices\Air\mod1\01141.emf,64,Mission Area : Medical Evacuation (MEDEVAC),Air : Modifier 1,Air;Modifier 1;Medical Evacuation (MEDEVAC);MOD1;Point;Mission Area : Medical Evacuation (MEDEVAC);01141,01141,Point,
{Symbols_Root}\Appendices\Air\mod1\01151.emf,64,Military Mission Area : Escort,Air : Modifier 1,Air;Modifier 1;Escort;MOD1;Point;Military Mission Area : Escort;01151,01151,Point,
{Symbols_Root}\Appendices\Air\mod1\01161.emf,64,Military Mission Area : Electronic Combat (EC)/Jammer,Air : Modifier 1,Air;Modifier 1;Electronic Combat (EC)/Jammer;MOD1;Point;Military Mission Area : Electronic Combat (EC)/Jammer;01161,01161,Point,
{Symbols_Root}\Appendices\Air\mod1\01171.emf,64,Mission Area : Patrol,Air : Modifier 1,Air;Modifier 1;Patrol;MOD1;Point;Mission Area : Patrol;01171,01171,Point,
{Symbols_Root}\Appendices\Air\mod1\01181.emf,64,Mission Area : Reconnaissance,Air : Modifier 1,Air;Modifier 1;Reconnaissance;MOD1;Point;Mission Area : Reconnaissance;01181,01181,Point,
{Symbols_Root}\Appendices\Air\mod1\01191.emf,64,Mission Area : Trainer,Air : Modifier 1,Air;Modifier 1;Trainer;MOD1;Point;Mission Area : Trainer;01191,01191,Point,
{Symbols_Root}\Appendices\Air\mod1\01201.emf,64,Mission Area : Photographic (Reconnaissance),Air : Modifier 1,Air;Modifier 1;Photographic (Reconnaissance);MOD1;Point;Mission Area : Photographic (Reconnaissance);01201,01201,Point,
{Symbols_Root}\Appendices\Air\mod1\01211.emf,64,Mission Area : Personnel Recovery,Air : Modifier 1,Air;Modifier 1;Personnel Recovery;MOD1;Point;Mission Area : Personnel Recovery;01211,01211,Point,
{Symbols_Root}\Appendices\Air\mod1\01221.emf,64,Military Mission Area : Antisubmarine Warfare,Air : Modifier 1,Air;Modifier 1;Antisubmarine Warfare;MOD1;Point;Military Mission Area : Antisubmarine Warfare;01221,01221,Point,
{Symbols_Root}\Appendices\Air\mod1\01231.emf,64,Mission Area : Communications,Air : Modifier 1,Air;Modifier 1;Communications;MOD1;Point;Mission Area : Communications;01231,01231,Point,
{Symbols_Root}\Appendices\Air\mod1\01241.emf,64,Military Mission Area : Electronic Support (ES),Air : Modifier 1,Air;Modifier 1;Electronic Support (ES);MOD1;Point;Military Mission Area : Electronic Support (ES);01241,01241,Point,
{Symbols_Root}\Appendices\Air\mod1\01251.emf,64,Military Mission Area : Mine Countermeasures (MCM),Air : Modifier 1,Air;Modifier 1;Mine Countermeasures (MCM);MOD1;Point;Military Mission Area : Mine Countermeasures (MCM);01251,01251,Point,
{Symbols_Root}\Appendices\Air\mod1\01261.emf,64,Mission Area : Search and Rescue,Air : Modifier 1,Air;Modifier 1;Search and Rescue;MOD1;Point;Mission Area : Search and Rescue;01261,01261,Point,
{Symbols_Root}\Appendices\Air\mod1\01271.emf,64,Military Mission Area : Special Operations Forces,Air : Modifier 1,Air;Modifier 1;Special Operations Forces;MOD1;Point;Military Mission Area : Special Operations Forces;01271,01271,Point,
{Symbols_Root}\Appendices\Air\mod1\01281.emf,64,Military Mission Area : Surface Warfare,Air : Modifier 1,Air;Modifier 1;Surface Warfare;MOD1;Point;Military Mission Area : Surface Warfare;01281,01281,Point,
{Symbols_Root}\Appendices\Air\mod1\01291.emf,64,Mission Area : Very Important Person (VIP) Transport,Air : Modifier 1,Air;Modifier 1;Very Important Person (VIP) Transport;MOD1;Point;Mission Area : Very Important Person (VIP) Transport;01291,01291,Point,
{Symbols_Root}\Appendices\Air\mod1\01301.emf,64,Military Mission Area : Combat Search and Rescue (CSAR),Air : Modifier 1,Air;Modifier 1;Combat Search and Rescue (CSAR);MOD1;Point;Military Mission Area : Combat Search and Rescue (CSAR);01301,01301,Point,
{Symbols_Root}\Appendices\Air\mod1\01311.emf,64,Military Mission Area : Suppression of Enemy Air Defenses,Air : Modifier 1,Air;Modifier 1;Suppression of Enemy Air Defenses;MOD1;Point;Military Mission Area : Suppression of Enemy Air Defenses;01311,01311,Point,
{Symbols_Root}\Appendices\Air\mod1\01321.emf,64,Military Mission Area : Antisurface Warfare,Air : Modifier 1,Air;Modifier 1;Antisurface Warfare;MOD1;Point;Military Mission Area : Antisurface Warfare;01321,01321,Point,
{Symbols_Root}\Appendices\Air\mod1\01331.emf,64,Military Aircraft Type : Fighter/Bomber,Air : Modifier 1,Air;Modifier 1;Fighter/Bomber;MOD1;Point;Military Aircraft Type : Fighter/Bomber;01331,01331,Point,
{Symbols_Root}\Appendices\Air\mod1\01341.emf,64,Mission Area : Intensive Care,Air : Modifier 1,Air;Modifier 1;Intensive Care;MOD1;Point;Mission Area : Intensive Care;01341,01341,Point,
{Symbols_Root}\Appendices\Air\mod1\01351.emf,64,Military Mission Area : Electronic Attack (EA),Air : Modifier 1,Air;Modifier 1;Electronic Attack (EA);MOD1;Point;Military Mission Area : Electronic Attack (EA);01351,01351,Point,
{Symbols_Root}\Appendices\Air\mod1\01361.emf,64,Mission Area : Multimission,Air : Modifier 1,Air;Modifier 1;Multimission;MOD1;Point;Mission Area : Multimission;01361,01361,Point,
{Symbols_Root}\Appendices\Air\mod1\01371.emf,64,Crime : Hijacking (Air),Air : Modifier 1,Air;Modifier 1;Hijacking;MOD1;Point;Crime : Hijacking (Air);01371,01371,Point,
{Symbols_Root}\Appendices\Air\mod1\01381.emf,64,Mission Area : ASW Helo - LAMPS,Air : Modifier 1,Air;Modifier 1;ASW Helo - LAMPS;MOD1;Point;Mission Area : ASW Helo - LAMPS;01381,01381,Point,
{Symbols_Root}\Appendices\Air\mod1\01391.emf,64,Mission Area : ASW Helo - SH-60R,Air : Modifier 1,Air;Modifier 1;ASW Helo - SH-60R;MOD1;Point;Mission Area : ASW Helo - SH-60R;01391,01391,Point,
{Symbols_Root}\Appendices\Air\mod1\02011.emf,64,Launch Origin : Air,Air Missile : Modifier 1,Air Missile;Modifier 1;Air;MOD1;Point;Launch Origin : Air;02011,02011,Point,
{Symbols_Root}\Appendices\Air\mod1\02021.emf,64,Launch Origin : Surface,Air Missile : Modifier 1,Air Missile;Modifier 1;Surface;MOD1;Point;Launch Origin : Surface;02021,02021,Point,
{Symbols_Root}\Appendices\Air\mod1\02031.emf,64,Launch Origin : Subsurface,Air Missile : Modifier 1,Air Missile;Modifier 1;Subsurface;MOD1;Point;Launch Origin : Subsurface;02031,02031,Point,
{Symbols_Root}\Appendices\Air\mod1\02041.emf,64,Launch Origin : Space,Air Missile : Modifier 1,Air Missile;Modifier 1;Space;MOD1;Point;Launch Origin : Space;02041,02041,Point,
{Symbols_Root}\Appendices\Air\mod1\02051.emf,64,Missile Class : Anti-Ballistic,Air Missile : Modifier 1,Air Missile;Modifier 1;Anti-Ballistic;MOD1;Point;Missile Class : Anti-Ballistic;02051,02051,Point,
{Symbols_Root}\Appendices\Air\mod1\02061.emf,64,Missile Class : Ballistic (Air Missile),Air Missile : Modifier 1,Air Missile;Modifier 1;Ballistic;MOD1;Point;Missile Class : Ballistic (Air Missile);02061,02061,Point,
{Symbols_Root}\Appendices\Air\mod1\02071.emf,64,Missile Class : Cruise,Air Missile : Modifier 1,Air Missile;Modifier 1;Cruise;MOD1;Point;Missile Class : Cruise;02071,02071,Point,
{Symbols_Root}\Appendices\Air\mod1\02081.emf,64,Missile Class : Interceptor (Air Missile),Air Missile : Modifier 1,Air Missile;Modifier 1;Interceptor;MOD1;Point;Missile Class : Interceptor (Air Missile);02081,02081,Point,
{Symbols_Root}\Appendices\Air\mod2\01012.emf,64,Cargo/Transport Capacity : Heavy,Air : Modifier 2,Air;Modifier 2;Heavy;MOD2;Point;Cargo/Transport Capacity : Heavy;01012,01012,Point,
{Symbols_Root}\Appendices\Air\mod2\01022.emf,64,Cargo/Transport Capacity : Medium,Air : Modifier 2,Air;Modifier 2;Medium;MOD2;Point;Cargo/Transport Capacity : Medium;01022,01022,Point,
{Symbols_Root}\Appendices\Air\mod2\01032.emf,64,Cargo/Transport Capacity : Light,Air : Modifier 2,Air;Modifier 2;Light;MOD2;Point;Cargo/Transport Capacity : Light;01032,01032,Point,
{Symbols_Root}\Appendices\Air\mod2\01042.emf,64,Re-fueling Capability : Boom-Only,Air : Modifier 2,Air;Modifier 2;Boom-Only;MOD2;Point;Re-fueling Capability : Boom-Only;01042,01042,Point,
{Symbols_Root}\Appendices\Air\mod2\01052.emf,64,Re-fueling Capability : Drogue-Only,Air : Modifier 2,Air;Modifier 2;Drogue-Only;MOD2;Point;Re-fueling Capability : Drogue-Only;01052,01052,Point,
{Symbols_Root}\Appendices\Air\mod2\01062.emf,64,Re-fueling Capability : Boom and Drogue,Air : Modifier 2,Air;Modifier 2;Boom and Drogue;MOD2;Point;Re-fueling Capability : Boom and Drogue;01062,01062,Point,
{Symbols_Root}\Appendices\Air\mod2\01072.emf,64,Range : Close Range,Air : Modifier 2,Air;Modifier 2;Close Range;MOD2;Point;Range : Close Range;01072,01072,Point,
{Symbols_Root}\Appendices\Air\mod2\01082.emf,64,Range : Short Range,Air : Modifier 2,Air;Modifier 2;Short Range;MOD2;Point;Range : Short Range;01082,01082,Point,
{Symbols_Root}\Appendices\Air\mod2\01092.emf,64,Range : Medium Range,Air : Modifier 2,Air;Modifier 2;Medium Range;MOD2;Point;Range : Medium Range;01092,01092,Point,
{Symbols_Root}\Appendices\Air\mod2\01102.emf,64,Range : Long Range,Air : Modifier 2,Air;Modifier 2;Long Range;MOD2;Point;Range : Long Range;01102,01102,Point,
{Symbols_Root}\Appendices\Air\mod2\01112.emf,64,Track Link Availability : Downlinked,Air : Modifier 2,Air;Modifier 2;Downlinked;MOD2;Point;Track Link Availability : Downlinked;01112,01112,Point,
{Symbols_Root}\Appendices\Air\mod2\02012.emf,64,Missile Destination : Air,Air Missile : Modifier 2,Air Missile;Modifier 2;Air;MOD2;Point;Missile Destination : Air;02012,02012,Point,
{Symbols_Root}\Appendices\Air\mod2\02022.emf,64,Missile Destination : Surface,Air Missile : Modifier 2,Air Missile;Modifier 2;Surface;MOD2;Point;Missile Destination : Surface;02022,02022,Point,
{Symbols_Root}\Appendices\Air\mod2\02032.emf,64,Missile Destination : Subsurface,Air Missile : Modifier 2,Air Missile;Modifier 2;Subsurface;MOD2;Point;Missile Destination : Subsurface;02032,02032,Point,
{Symbols_Root}\Appendices\Air\mod2\02042.emf,64,Missile Destination : Space,Air Missile : Modifier 2,Air Missile;Modifier 2;Space;MOD2;Point;Missile Destination : Space;02042,02042,Point,
{Symbols_Root}\Appendices\Air\mod2\02052.emf,64,Missile Status : Launched,Air Missile : Modifier 2,Air Missile;Modifier 2;Launched;MOD2;Point;Missile Status : Launched;02052,02052,Point,
{Symbols_Root}\Appendices\Air\mod2\02062.emf,64,Missile Status : Missile,Air Missile : Modifier 2,Air Missile;Modifier 2;Missile;MOD2;Point;Missile Status : Missile;02062,02062,Point,
{Symbols_Root}\Appendices\Air\mod2\02072.emf,64,Missile Type-BMD : Patriot,Air Missile : Modifier 2,Air Missile;Modifier 2;Patriot;MOD2;Point;Missile Type-BMD : Patriot;02072,02072,Point,
